objectid,creator,culture,date,title,materials,measurements,credit,web_address,location,description,alternate_number,type,filename,format
JSMAIHL.2061,,Japanese,September 1875,"Business Trip to Saga, Hizen Province, No. 913 Tokyo Nichi Nichi Shinbun",,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214962;type=101,Japan,Keisai Yoshiiku / Yoshiiku; First edition date: September 1875; Genre:ukiyo-e; nishiki-e shinbun,,Image;StillImage,ihl-2061.jpg,image/jpeg
JSMAIHL.2062,,Japanese,December 1874,"A Geiko in Niigata, Echigo Province, Loses Savings, No. 708 Tokyo Nichi Nichi Shinbun",,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214963;type=101,Japan,Keisai Yoshiiku / Yoshiiku; First edition date: December 1874; Genre:ukiyo-e; nishiki-e shinbun,,Image;StillImage,ihl-2062.jpg,image/jpeg
JSMAIHL.2073,,Japanese,1867,Picture of Battalion Military Drill 大隊調練圖 Daitai chōren [no] zu,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214964;type=101,Japan,国輝画 Kuniteru ga / not sealed; First edition date: 1867; Genre:ukiyo-e,,Image;StillImage,ihl-2073.jpg,image/jpeg
JSMAIHL.2074,Utagawa Toshimasa,Japanese,March 1894,Illustration of the Silver Wedding Celebration (triptych),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214965;type=101,Japan,Shunsai Toshimasa / not sealed; First edition date: March 1894; Genre:ukiyo-e; kaika-e,,Image;StillImage,ihl-2074.jpg,image/jpeg
JSMAIHL.2075,Yōshū Chikanobu,Japanese,1879,Illustration of President Grant Being Entertained at Ueno Park (triptych),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214966;type=101,Japan,Yōshū Chikanobu hitsu / Toshidama ; First edition date: 1879; Genre:ukiyo-e; kaika-e,,Image;StillImage,ihl-2075.jpg,image/jpeg
JSMAIHL.2084,,Japanese,Aug 1888,Nawa  Nagatoshi from the series Instructive Models of Lofty Ambition,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214967;type=101,Japan,ōju Toshikata 応需年方 / Ōsai Toshikata 応斎年方 ; First edition date: Aug 1888; Genre:ukiyo-e; rekishi-e; kyōiku nishiki-e,,Image;StillImage,ihl-2084.jpg,image/jpeg
JSMAIHL.2088,WATANABE Nobukazu,Japanese,n.d.,Beauties by a waterfall (untitled),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214968;type=101,Japan,Yōsai Nobukazu hitsu / no seal; Genre:ukiyo-e; bijinga,,Image;StillImage,ihl-2088.jpg,image/jpeg
JSMAIHL.2089,WATANABE Nobukazu,Japanese,n.d.,Gathering Shelfish (untitled),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214969;type=101,Japan,Yōsai Nobukazu hitsu / no seal; Genre:ukiyo-e; bijinga,,Image;StillImage,ihl-2089.jpg,image/jpeg
JSMAIHL.2091,WATANABE Nobukazu,Japanese,1894,Illustration of Headquarters Joint Chiefs of Staff Meeting 參謀本部會議之圖 (triptych),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214970;type=101,Japan,Yōsai Nobukazu / Toshidama and (scenery by) Kokunimasa ; First edition date: 1894; Genre:ukiyo-e; kaika-e,,Image;StillImage,ihl-2091.jpg,image/jpeg
JSMAIHL.2092,Yōshū Chikanobu,Japanese,"Feb 6,1889",Imperial Procession through the Streets after the Ceremony of the Promulgation of the Constitution and The Phoenix Carriage at the Great Celebration of the Constitution Ceremony (triptych),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214971;type=101,Japan,"Yōshū Chikanobu hitsu 楊洲周延筆 / Toshidama; First edition date: Feb 6,1889; Genre:ukiyo-e; kaika-e",,Image;StillImage,ihl-2092.jpg,image/jpeg
JSMAIHL.2163,WATANABE Nobukazu,Japanese,1895,The Attack on Weihaiwei: The Taking of the Hundred Foot Cliff (triptych),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214972;type=101,Japan,ōju Yōsai Nobukazu ga / unread seal; First edition date: 1895; Genre:ukiyo-e; senso-e,,Image;StillImage,ihl-2163.jpg,image/jpeg
JSMAIHL.2169,HASEGAWA Sadanobu II (attributed to),Japanese,"March 5, 1877","The Rebellion Begins, Issue 1 from the Osaka newspaper Kagoshima-ken ari no sonomama",,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214973;type=101,Japan,"not signed / not sealed; First edition date: March 5, 1877; Genre:nishiki-e shinbun",,Image;StillImage,ihl-2169.jpg,image/jpeg
JSMAIHL.2170,,Japanese,1873,A Boy Who Likes to Fight from the series Little Child Pictures for Home Entertainment,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214974;type=101,Japan,not signed / not sealed; First edition date: 1873; Genre:ukiyo-e; kyōiku nishiki-e,,Image;StillImage,ihl-2170.jpg,image/jpeg
JSMAIHL.2171,Inoue Yasuji,Japanese,1902,Murakami Yoshiteru from the series Instructive Models of Lofty Ambition (re-issue),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214975;type=101,Japan,Inoue Tankei ga  / Tankei ; First edition date: 1885; Genre:ukiyo-e; rekishi-e; kyōiku nishiki-e,,Image;StillImage,ihl-2171.jpg,image/jpeg
JSMAIHL.2172,Inoue Yasuji,Japanese,1902,Chōdensu from the series Instructive Models of Lofty Ambition (re-issue),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214976;type=101,Japan,Inoue Tanke  / Tankei ; First edition date: 1886; Genre:ukiyo-e; rekishi-e; kyōiku nishiki-e,,Image;StillImage,ihl-2172.jpg,image/jpeg
JSMAIHL.2184,unsigned,Japanese,March 1877,"Women warriors, No. 6 from the newspaper True News from Kagoshima-ken",,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214977;type=101,Japan,not signed / not sealed; First edition date: March 1877; Genre:nishiki-e shinbun,,Image;StillImage,ihl-2184.jpg,image/jpeg
JSMAIHL.2196,attributed to Tsukioka Yoshitoshi,Japanese,"June 17, 1891","Kiku moyō enmei bukuro, number 1, cover sheet of a three-part supplement to the Yamato Shinbun",,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214978;type=101,Japan,"not signed / not sealed; First edition date: June 17, 1891; Genre:ukiyo-e; nishiki-e shinbun",,Image;StillImage,ihl-2196.jpg,image/jpeg
JSMAIHL.2197,Tsukioka Yoshitoshi,Japanese,July 1891,"Kiku moyō enmei bukuro, number 2, cover sheet of a three-part supplement to the Yamato Shinbun",,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214979;type=101,Japan,芳年画 Yoshitoshi ga / 芳年 Yoshitoshi seal; First edition date: July 1891; Genre:ukiyo-e; nishiki-e shinbun,,Image;StillImage,ihl-2197.jpg,image/jpeg
JSMAIHL.2198,attributed to Tsukioka Yoshitoshi,Japanese,August 1891,"Kiku moyō enmei bukuro, number 3, cover sheet of a three-part supplement to the Yamato Shinbun",,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214980;type=101,Japan,not signed / not sealed; First edition date: August 1891; Genre:ukiyo-e; nishiki-e shinbun,,Image;StillImage,ihl-2198.jpg,image/jpeg
JSMAIHL.2206,Yōshū Chikanobu,Japanese,1889,Allegiance of the Entire Nation from the series Eastern Customs: Enumerated Blessings,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214981;type=101,Japan,Yōshū Chikanobu hitsu 楊洲周延筆 / no seal; First edition date: 1889; Genre:ukiyo-e,,Image;StillImage,ihl-2206.jpg,image/jpeg
JSMAIHL.2207,Yōshū Chikanobu,Japanese,1889,Spraying Water from the series Eastern Customs: Enumerated Blessings,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214982;type=101,Japan,Yōshū Chikanobu hitsu 楊洲周延筆 / no seal; First edition date: 1889; Genre:ukiyo-e,,Image;StillImage,ihl-2207.jpg,image/jpeg
JSMAIHL.2208,Yōshū Chikanobu,Japanese,1889,Fragrance from the series Eastern Customs: Enumerated Blessings,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214983;type=101,Japan,Yōshū Chikanobu hitsu 楊洲周延筆 / no seal; First edition date: 1889; Genre:ukiyo-e,,Image;StillImage,ihl-2208.jpg,image/jpeg
JSMAIHL.2209,Yōshū Chikanobu,Japanese,1889,Crawling from the series Eastern Customs: Enumerated Blessings,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214984;type=101,Japan,Yōshū Chikanobu hitsu 楊洲周延筆 / no seal; First edition date: 1889; Genre:ukiyo-e,,Image;StillImage,ihl-2209.jpg,image/jpeg
JSMAIHL.2210,Yōshū Chikanobu,Japanese,1890,Blessed with Many Children from the series Eastern Customs: Enumerated Blessings,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214985;type=101,Japan,Yōshū Chikanobu hitsu 楊洲周延筆 / no seal; First edition date: 1890; Genre:ukiyo-e,,Image;StillImage,ihl-2210.jpg,image/jpeg
JSMAIHL.2211,Yōshū Chikanobu,Japanese,1887,Blessings Inside from the series Eastern Customs: Enumerated Blessings,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214986;type=101,Japan,Yōshū Chikanobu hitsu 楊洲周延筆 / Toshidama ; First edition date: 1887 or 1889; Genre:ukiyo-e,,Image;StillImage,ihl-2211.jpg,image/jpeg
JSMAIHL.2212,Yōshū Chikanobu,Japanese,April 1886,Chikako from the series Instructive Models of Lofty Ambition,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214987;type=101,Japan,Yōshū Chikanobu hitsu 楊洲周延筆 / Toshidama ; First edition date: April 1886; Genre:ukiyo-e; rekishi-e; kyōiku nishiki-e,,Image;StillImage,ihl-2212.jpg,image/jpeg
JSMAIHL.2214,Hanpo,Japanese,1912,His Imperial Majesty's Funeral Outside Nijūbashi (hexaptych),Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214988;type=101,Japan,Hanpo kinga 半哺謹画 / no seal; First edition date: 1912; Genre:ukiyo-e,,Image;StillImage,ihl-2214.jpg,image/jpeg
JSMAIHL.2232,,Japanese,Feb 1891,Tokyo Asakusa Park: Picture of the Ryōunkaku Building,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214989;type=101,Japan,Kuniteru ga / no seal; First edition date: Feb 1891; Genre:ukiyo-e; kaika-e,,Image;StillImage,ihl-2232.jpg,image/jpeg
JSMAIHL.2248,Yōshū Chikanobu,Japanese,May 1883,Official Opening of Sumida River Cherry Blossom Sightseeing (triptych),Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214990;type=101,Japan,Yōshū Chikanobu hitsu / no seal; First edition date: May 1883; Genre:ukiyo-e,,Image;StillImage,ihl-2248.jpg,image/jpeg
JSMAIHL.2254,Utagawa Kuniaki II,Japanese,1886,Tomochidori from the series Instructive Models of Lofty Ambition (also see #1036),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214991;type=101,Japan,ōju Kuniaki 應需 国明 / manji; First edition date: 1886; Genre:ukiyo-e; rekishi-e; kyōiku nishiki-e,,Image;StillImage,ihl-2254.jpg,image/jpeg
JSMAIHL.2261,,Japanese,1873,A Young Boy Studying from the series Little Child's Pictures for Home Entertainment,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214992;type=101,Japan,not signed / not sealed; First edition date: 1873; Genre:ukiyo-e; kyōiku nishiki-e,,Image;StillImage,ihl-2261.jpg,image/jpeg
JSMAIHL.2268,Hasegawa Sadanobu,Japanese,1870/c. 1875,Illustration of the Depths of the Sea (top scene of 3-scene harimaze-e),,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214993;type=101,Japan,no signature / no seal; First edition date: 1870/c. 1875; Genre:ukiyo-e; harimaze-e,,Image;StillImage,ihl-2268.jpg,image/jpeg
JSMAIHL.2271,‎Shōsai Ikkei,Japanese,1873,No. 2 Bad Example from the series Moral Lessons for Daughters About the Two Sides of Life,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214994;type=101,Japan,Shōsai Ikkei / no seal; First edition date: 1873; Genre:ukiyo-e,,Image;StillImage,ihl-2271.jpg,image/jpeg
JSMAIHL.2272,Utagawa Kunimasa IV,Japanese,1877,Saigō Takamori from the series Kagoshima Competition for Glory,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214995;type=101,Japan,Takenōchi Hidehisa 竹内栄久 (birth name of Utagawa Kunimasa IV) within publisher's cartouche / no seal ; First edition date: 1877; Genre:ukiyo-e; rekishi-e,,Image;StillImage,ihl-2272.jpg,image/jpeg
JSMAIHL.2273,Utagawa Kunimasa IV,Japanese,1877,Murata Shinpachi from the series Kagoshima Competition for Glory,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon",https://jsmacollection.uoregon.edu/mwebcgi/mweb?request=record;id=214996;type=101,Japan,Takenōchi Hidehisa 竹内栄久 (birth name of Utagawa Kunimasa IV) within publisher's cartouche / no seal ; First edition date: 1877; Genre:ukiyo-e; rekishi-e,,Image;StillImage,ihl-2273.jpg,image/jpeg
