objectid,filename,title,creator,date,description,subject,location,latitude,longitude,identifier,type,format,culture,materials,measurements,credit,published,web_page,altnum
IHL.1843,ihl-1843.jpg,"Inner Valley at Tsukigase from the series Views of the Famous Sights of Japan (color variant, also see IHL #340)",Kobayashi Kiyochika,1897 December,no signature / Kiyo and Chika; First edition date: 1897 December; Genre:ukiyo-e; meisho-e,,Japan,,,IHL.1843,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1899,ihl-1899.jpg,"Tokyo, Konishiki Yasokichi",Shunsai Toshimasa,1883/1889,Shunsai hitsu / no seal; First edition date: 1884/1889; Genre:ukiyo-e; sum?-e,,Japan,,,IHL.1899,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1900,ihl-1900.jpg,"Iyo [Province], Asashio Tar?",Shunsai Toshimasa,1890/1901,Shunsai hitsu / no seal; First edition date: 1890/1901; Genre:ukiyo-e; sum?-e,,Japan,,,IHL.1900,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1904,ihl-1904.jpg,"Nishiki-e Shinbun, Yomiuri Shinbun No. 9, Illustrations No. 24 and No. 25  (chuban diptych)",Morikawa Chikashige,August 1875,Chikashige hitsu / Toshidama seal; First edition date: August 1875; Genre:ukiyo-e; nishiki-e shinbun,,Japan,,,IHL.1904,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1907,ihl-1907.jpg,Sake Brewing at Itami in Settsu Province from the series Products of Greater Japan (chirimen print),Utagawa Hiroshige III,1877,not signed or sealed; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1907,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1908,ihl-1908.jpg,Viewing the Cherry Blossoms on the Sumida River at Night (mounted fan print),Imae Shunkin,1883,?ju Shunkin hitsu / no seal; First edition date: 1883; Genre:ukiyo-e; sensu-e,,Japan,,,IHL.1908,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1918,ihl-1918.jpg,Pulling Up a Whale in Iki Province from the series Products of Greater Japan (chirimen print),Utagawa Hiroshige III,1877,not signed / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1918,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1919,ihl-1919.jpg,Mandarin Orange Plantation in Kii Province from the series Products of Greater Japan (chirimen print) (also see IHL Cat.  #540),Utagawa Hiroshige III,1877,not signed / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1919,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1920,ihl-1920.jpg,Planting Rush in Bingo Province from the series Products of Greater Japan (chirimen print),Utagawa Hiroshige III,1877,not signed or sealed; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1920,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1921,ihl-1921.jpg,Mat Making in Bingo Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (chirimen print) (See IHL Cat. #461),Utagawa Hiroshige III,1877,not signed / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1921,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1943,ihl-1943.jpg,The Glory of the Imperial Flowers (Hana no miyako goyo no sakae) (triptych),Nagashima Shungy?,July 1880,???? Nagashima M?sai / unread diamond shaped seal; First edition date: July 1880; Genre:ukiyo-e,,Japan,,,IHL.1943,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1945,ihl-1945.jpg,Shipping New Brew Sake in Settsu Province from the series Dai Nippon Bussan Zue (chirimen print),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1945,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1948,ihl-1948.jpg,Valiant Battle at Kiuliencheng (triptych),unread (H?ei? '??),Oct. 1894,H?ei? ga '???  / no seal; First edition date: Oct. 1894; Genre:nishiki-e; senso-e,,Japan,,,IHL.1948,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1949,ihl-1949.jpg,"Illustration of The Sino-Japanese War, Ansong (Anj?) Crossing, Korea
(triptych)",Utagawa Kunimasa IV (Kunisada III),Aug. 1894,Baid? hitsu / no seal; First edition date: Aug. 1894; Genre:nishiki-e; senso-e,,Japan,,,IHL.1949,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1950,ihl-1950.jpg,Illustration of a Scouting Patrol in a Skirmish in the Vicinity of Port Arthur (triptych),UTAGAWA Kokunimasa,Sep. 1894,Baid? Kokunimasa / no seal; First edition date: Sep. 1894; Genre:nishiki-e; senso-e,,Japan,,,IHL.1950,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1957,ihl-1957.jpg,Picture of the Famous Kobe Steam Train from the Kobe Old Print Collection (reprint),HASEGAWA Sadanobu II (Konobu I),1936,Konobu ga ?? ?  / no seal; First edition date: 1874; Genre:nishki-e; kaika-e,,Japan,,,IHL.1957,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1959,ihl-1959.jpg,"Wang Xiang: Catching Fish for His Stepmother in Winter, No. 7 from the series Juxtaposed Pictures of Twenty-four Paragons of Filial Piety",Y?sh? Chikanobu,1890,???? Y?sh? Chikanobu / no seal; First edition date: 1890; Genre:nishiki-e; ukiyo-e,,Japan,,,IHL.1959,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1960,ihl-1960.jpg,"Tanzi: He Fed His Parent's Doe's Milk, No. 10 from the series Juxtaposed Pictures of Twenty-four Paragons of Filial Piety",Y?sh? Chikanobu,1890,???? Y?sh? Chikanobu / no seal; First edition date: 1890; Genre:nishiki-e; ukiyo-e,,Japan,,,IHL.1960,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1970,ihl-1970.jpg,Thomas Carlyle from the series Legends of Great Westerners,,1873,not signed or sealed; First edition date: 1873; Genre:ukiyo-e; ky?iku nishikie,,Japan,,,IHL.1970,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1971,ihl-1971.jpg,Richard Arkwright from the series Legends of Great Westerners,,1873,not signed or sealed; First edition date: 1873; Genre:ukiyo-e; ky?iku nishikie,,Japan,,,IHL.1971,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1974,ihl-1974.jpg,Kagoshima Shinbun: Illustration of the Battle of Yamagaguchi (triptych),ADACHI Gink?,"March 26, 1877","irai shitagai Shinsh? Gink? ga / unread seal; First edition date: March 26, 1877; Genre:nishiki-e; senso-e",,Japan,,,IHL.1974,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1978,ihl-1978.jpg,Illustration of [The Emperor’s Carriage] Departing the Imperial Palace [over] Nij?bashi (triptych),Utagawa Kunimasa IV (Kunisada III),March 1889,K?ch?r? Kunisada hitsu / no seal; First edition date: March 1889; Genre:nishiki-e; kaika-e,,Japan,,,IHL.1978,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1981,ihl-1981.jpg,"Rough Tales of the Floating World told on Eastern Brocades: Sekiguchi Yatar?, Araki Mataemon, Kimura Mataz?, Musashib? Benkei",,c. 1883/1890,Toshikata ga and Toshikata / not sealed; First edition date: c. 1883/1890; Genre:ukiyo-e; musasha-e,,Japan,,,IHL.1981,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.1984,ihl-1984.jpg,"Illustrated Account of the Sino-Japanese War, Volume 2",KUBOTA Beisen (assisted by his son Kubota Beisai),"Nov. 8, 1894","credits on colophon: ??? ? ? Kubota Beisen
??? ? ?Kubota Beisai; First edition date: Nov. 8, 1894; Genre:ehon; senso-e",,Japan,,,IHL.1984,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2008,ihl-2008.jpg,"Scenic View of Tokyo, Ueno Park T?sh?-g? Shrine",Yamada Toshitada,February 1889,?ju Nansai Toshitada / unread oval seal; First edition date: February 1889; Genre:ukiyo-e; meisho-e; kaika-e,,Japan,,,IHL.2008,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2054,ihl-2054.jpg,Benjamin Franklin from the series Legends of Great Westerners,the Utagawa Kuniteru II,1873,not signed / not sealed; First edition date: 1873; Genre:ukiyo-e; ky?iku nishiki-e,,Japan,,,IHL.2054,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2055,ihl-2055.jpg,[Principles and Applications of the] Wheel and Axle from an untitled series on Mechanics (right half of diptych ( (see IHL #765),,1873,not signed / not sealed; First edition date: 1873; Genre:ukiyo-e; ky?iku nishiki-e,,Japan,,,IHL.2055,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2058,ihl-2058.jpg,Young Boys' Rough Behavior from the series Little Child's Pictures for Home Entertainment,,1873,not signed / not sealed; First edition date: 1873; Genre:ukiyo-e; ky?iku nishiki-e,,Japan,,,IHL.2058,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2059,ihl-2059.jpg,Good Girls Showing Concern from the series Little Child Pictures for Home Entertainment,,1873,not signed / not sealed; First edition date: 1873; Genre:ukiyo-e; ky?iku nishiki-e,,Japan,,,IHL.2059,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2061,ihl-2061.jpg,"Business Trip to Saga, Hizen Province, No. 913 Tokyo Nichi Nichi Shinbun",,September 1875,Keisai Yoshiiku / Yoshiiku; First edition date: September 1875; Genre:ukiyo-e; nishiki-e shinbun,,Japan,,,IHL.2061,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2062,ihl-2062.jpg,"A Geiko in Niigata, Echigo Province, Loses Savings, No. 708 Tokyo Nichi Nichi Shinbun",,December 1874,Keisai Yoshiiku / Yoshiiku; First edition date: December 1874; Genre:ukiyo-e; nishiki-e shinbun,,Japan,,,IHL.2062,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2073,ihl-2073.jpg,Picture of Battalion Military Drill ????? Daitai ch?ren [no] zu,,1867,??? Kuniteru ga / not sealed; First edition date: 1867; Genre:ukiyo-e,,Japan,,,IHL.2073,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2074,ihl-2074.jpg,Illustration of the Silver Wedding Celebration (triptych),Utagawa Toshimasa,March 1894,Shunsai Toshimasa / not sealed; First edition date: March 1894; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.2074,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2075,ihl-2075.jpg,Illustration of President Grant Being Entertained at Ueno Park (triptych),Y?sh? Chikanobu,1879,Y?sh? Chikanobu hitsu / Toshidama ; First edition date: 1879; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.2075,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2084,ihl-2084.jpg,Nawa  Nagatoshi from the series Instructive Models of Lofty Ambition,,Aug 1888,?ju Toshikata ???? / ?sai Toshikata ???? ; First edition date: Aug 1888; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.2084,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2088,ihl-2088.jpg,Beauties by a waterfall (untitled),WATANABE Nobukazu,n.d.,Y?sai Nobukazu hitsu / no seal; Genre:ukiyo-e; bijinga,,Japan,,,IHL.2088,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2089,ihl-2089.jpg,Gathering Shelfish (untitled),WATANABE Nobukazu,n.d.,Y?sai Nobukazu hitsu / no seal; Genre:ukiyo-e; bijinga,,Japan,,,IHL.2089,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2091,ihl-2091.jpg,Illustration of Headquarters Joint Chiefs of Staff Meeting ???????? (triptych),WATANABE Nobukazu,1894,Y?sai Nobukazu / Toshidama and (scenery by) Kokunimasa ; First edition date: 1894; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.2091,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2092,ihl-2092.jpg,Imperial Procession through the Streets after the Ceremony of the Promulgation of the Constitution and The Phoenix Carriage at the Great Celebration of the Constitution Ceremony (triptych),Y?sh? Chikanobu,"Feb 6,1889","Y?sh? Chikanobu hitsu ????? / Toshidama; First edition date: Feb 6,1889; Genre:ukiyo-e; kaika-e",,Japan,,,IHL.2092,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2163,ihl-2163.jpg,The Attack on Weihaiwei: The Taking of the Hundred Foot Cliff (triptych),WATANABE Nobukazu,1895,?ju Y?sai Nobukazu ga / unread seal; First edition date: 1895; Genre:ukiyo-e; senso-e,,Japan,,,IHL.2163,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2169,ihl-2169.jpg,"The Rebellion Begins, Issue 1 from the Osaka newspaper Kagoshima-ken ari no sonomama",HASEGAWA Sadanobu II (attributed to),"March 5, 1877","not signed / not sealed; First edition date: March 5, 1877; Genre:nishiki-e shinbun",,Japan,,,IHL.2169,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2170,ihl-2170.jpg,A Boy Who Likes to Fight from the series Little Child Pictures for Home Entertainment,,1873,not signed / not sealed; First edition date: 1873; Genre:ukiyo-e; ky?iku nishiki-e,,Japan,,,IHL.2170,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.2171,ihl-2171.jpg,Murakami Yoshiteru from the series Instructive Models of Lofty Ambition (re-issue),Inoue Yasuji,1902,Inoue Tankei ga  / Tankei ; First edition date: 1885; Genre:ukiyo-e; rekishi-e; ky?iku nishiki-e,,Japan,,,IHL.2171,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
